Unnamed: 0,Audible_Title,Audible_Subtitle,Audible_Author,Audible_Link,Image_Link,Audible_Category,Goodreads_Link,Amazon_Link,Goodreads_Rating,Number_of_Ratings
191,A Little Night Magic,,Lucy March,https://www.audible.com/pd/A-Little-Night-Magic-Audiobook/B006ZB7YP2?ref=a_ep_eureka_c10_lProduct_1_35&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/51taknto+TL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/11686611-a-little-night-magic?from_search=true&from_srp=true&qid=ozXxdzRu8E&rank=1,https://www.amazon.com/A-Little-Night-Magic-Lucy-March-audiobook/dp/B0073OH1LC/ref=sr_1_1?dchild=1&keywords=A+Little+Night+Magic+Lucy+March&qid=1631651989&s=audible&sr=1-1&tag=listenerslist-20,3.43,2775
192,Tesser: A Dragon Among Us,"A Reemergence Novel, Book 1",Chris Philbrook,https://www.audible.com/pd/Tesser-A-Dragon-Among-Us-Audiobook/B01B4ZDZT2?ref=a_ep_eureka_c10_lProduct_1_36&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/51H2G8LqkdL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/21881932-tesser?from_search=true&from_srp=true&qid=r90DGKhD1F&rank=1,https://www.amazon.com/Tesser-Dragon-Among-Us-audiobook/dp/B01B4ZD0LA/ref=sr_1_1?dchild=1&keywords=Tesser%3A+A+Dragon+Among+Us+Chris+Philbrook&qid=1631651992&s=audible&sr=1-1&tag=listenerslist-20,3.86,964
193,Rosemary and Rue,"An October Daye Novel, Book 1",Seanan McGuire,https://www.audible.com/pd/Rosemary-and-Rue-Audiobook/B003N40JHE?ref=a_ep_eureka_c10_lProduct_1_37&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/515eeFy8ToL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/6294549-rosemary-and-rue?from_search=true&from_srp=true&qid=2dKf1OvrIC&rank=1,https://www.amazon.com/Rosemary-and-Rue-Seanan-McGuire-audiobook/dp/B003QL14CI/ref=sr_1_1?dchild=1&keywords=Rosemary+and+Rue+Seanan+McGuire&qid=1631651996&s=audible&sr=1-1&tag=listenerslist-20,3.76,35793
194,The Crystal Cave,"The Arthurian Saga, Book 1",Mary Stewart,https://www.audible.com/pd/The-Crystal-Cave-Audiobook/B01LZ8KBNK?ref=a_ep_eureka_c10_lProduct_1_38&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/51uBo4CBxXL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/82192.The_Crystal_Cave?from_search=true&from_srp=true&qid=4reg4x1f0e&rank=2,https://www.amazon.com/The-Crystal-Cave-Mary-Stewart-audiobook/dp/B01LXXV8JN/ref=sr_1_1?dchild=1&keywords=The+Crystal+Cave+Mary+Stewart&qid=1631651998&s=audible&sr=1-1&tag=listenerslist-20,4.14,43061
195,Renegade,"Spiral Wars, Book 1",Joel Shepherd,https://www.audible.com/pd/Renegade-Audiobook/B014GCH4I8?ref=a_ep_eureka_c10_lProduct_1_39&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/519Mj9mlMFL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/26031851-renegade?from_search=true&from_srp=true&qid=v09pZcA3Oo&rank=1,https://www.amazon.com/Renegade-Joel-Shepherd-audiobook/dp/B014G9ULWW/ref=sr_1_1?dchild=1&keywords=Renegade+Joel+Shepherd&qid=1631652001&s=audible&sr=1-1&tag=listenerslist-20,4.26,3098
196,The Dark Between the Stars,"The Saga of Shadows, Book One",Kevin J. Anderson,https://www.audible.com/pd/The-Dark-Between-the-Stars-Audiobook/B00K1GQUK2?ref=a_ep_eureka_c10_lProduct_1_40&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/61XAnpd2MRL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/18490735-the-dark-between-the-stars?from_search=true&from_srp=true&qid=QMmAuqKU09&rank=1,https://www.amazon.com/The-Dark-Between-Stars-audiobook/dp/B00K1GPBRA/ref=sr_1_1?dchild=1&keywords=The+Dark+Between+the+Stars+Kevin+J.+Anderson&qid=1631652005&s=audible&sr=1-1&tag=listenerslist-20,3.7,1853
197,A Beautiful Friendship,"Star Kingdom, Book 1",David Weber,https://www.audible.com/pd/A-Beautiful-Friendship-Audiobook/B005QR3KNQ?ref=a_ep_eureka_c10_lProduct_1_41&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/51jAUXgdLCL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/10894503-a-beautiful-friendship?from_search=true&from_srp=true&qid=m0H8IaCUv8&rank=1,https://www.amazon.com/A-Beautiful-Friendship-audiobook/dp/B005SA5JTO/ref=sr_1_1?dchild=1&keywords=A+Beautiful+Friendship+David+Weber&qid=1631652008&s=audible&sr=1-1&tag=listenerslist-20,4.02,4518
198,Breaking Gods,"Godbreaker, Book 1",D. J. Molles,https://www.audible.com/pd/Breaking-Gods-Audiobook/B07V5K12WX?ref=a_ep_eureka_c10_lProduct_1_42&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/51qX+-n90bL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/46038849-breaking-gods?from_search=true&from_srp=true&qid=F7zAd610yk&rank=1,https://www.amazon.com/Breaking-Gods-D-J-Molles-audiobook/dp/B07V6LXP7K/ref=sr_1_1?dchild=1&keywords=Breaking+Gods+D.+J.+Molles&qid=1631652010&s=audible&sr=1-1&tag=listenerslist-20,3.93,592
199,Oath of Swords,"War God, Book 1",David Weber,https://www.audible.com/pd/Oath-of-Swords-Audiobook/B007CMP5OA?ref=a_ep_eureka_c10_lProduct_1_43&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/61XWtTQXfQL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/17315.Oath_of_Swords?from_search=true&from_srp=true&qid=FY5ZGNWubz&rank=1,https://www.amazon.com/Oath-of-Swords-David-Weber-audiobook/dp/B007P06ZUW/ref=sr_1_1?dchild=1&keywords=Oath+of+Swords+David+Weber&qid=1631652013&s=audible&sr=1-1&tag=listenerslist-20,4.02,6859
200,A Thousand Li: The First Step: A Cultivation Novel,"A Thousand Li, Book 1",Tao Wong,https://www.audible.com/pd/A-Thousand-Li-The-First-Step-A-Cultivation-Novel-Audiobook/1515933962?ref=a_ep_eureka_c10_lProduct_1_44&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/51-3KGwhd9L._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",,https://www.amazon.com/Thousand-Li-First-Cultivation-Novel/dp/B07S24VFNS/ref=sr_1_1?dchild=1&keywords=A+Thousand+Li%3A+The+First+Step%3A+A+Cultivation+Novel+Tao+Wong&qid=1631652015&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
201,Aurora: CV-01,"Frontiers Saga, Book 1",Ryk Brown,https://www.audible.com/pd/Aurora-CV-01-Audiobook/B00CBXCSZY?ref=a_ep_eureka_c10_lProduct_1_45&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/41L9A6HNmdL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/13504505-aurora?from_search=true&from_srp=true&qid=Zs7DWf0uMO&rank=1,https://www.amazon.com/Aurora-CV-01-Ryk-Brown-audiobook/dp/B00CBXT1S6/ref=sr_1_1?dchild=1&keywords=Aurora%3A+CV-01+Ryk+Brown&qid=1631652019&s=audible&sr=1-1&tag=listenerslist-20,4.06,5620
202,The Fire Sermon,,Francesca Haig,https://www.audible.com/pd/The-Fire-Sermon-Audiobook/B00TP3RDJY?ref=a_ep_eureka_c10_lProduct_1_46&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/511efP3kV3L._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/18109771-the-fire-sermon?from_search=true&from_srp=true&qid=8L8ys7tuim&rank=1,https://www.amazon.com/The-Fire-Sermon-Francesca-Haig-audiobook/dp/B00TP2J4C4/ref=sr_1_1?dchild=1&keywords=The+Fire+Sermon+Francesca+Haig&qid=1631652022&s=audible&sr=1-1&tag=listenerslist-20,3.61,6751
203,Borne,,Jeff VanderMeer,https://www.audible.com/pd/Borne-Audiobook/B06ZXTH9RF?ref=a_ep_eureka_c10_lProduct_1_47&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/61ofGg67AxL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/31451186-borne?from_search=true&from_srp=true&qid=LdKPTB3tCd&rank=1,https://www.amazon.com/Borne-Jeff-VanderMeer-audiobook/dp/B06ZZTDSJQ/ref=sr_1_1?dchild=1&keywords=Borne+Jeff+VanderMeer&qid=1631652024&s=audible&sr=1-1&tag=listenerslist-20,3.93,29572
204,Ice Planet Barbarians,,Ruby Dixon,https://www.audible.com/pd/Ice-Planet-Barbarians-Audiobook/B0773TDSFQ?ref=a_ep_eureka_c10_lProduct_1_48&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/51G33hmrSCL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/25128811-ice-planet-barbarians?from_search=true&from_srp=true&qid=O1o8Y9TxP2&rank=1,https://www.amazon.com/Ice-Planet-Barbarians-audiobook/dp/B0773V7TBM/ref=sr_1_1?dchild=1&keywords=Ice+Planet+Barbarians+Ruby+Dixon&qid=1631652027&s=audible&sr=1-1&tag=listenerslist-20,3.72,37064
205,The Infernal City,Elder Scrolls Series #1,Greg Keyes,https://www.audible.com/pd/The-Infernal-City-Audiobook/B008FSLOBI?ref=a_ep_eureka_c10_lProduct_1_49&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/61Kw3RNOfXL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/6488043-the-infernal-city?from_search=true&from_srp=true&qid=I3f32cJJea&rank=2,https://www.amazon.com/The-Infernal-City-Greg-Keyes-audiobook/dp/B008IXLKA0/ref=sr_1_1?dchild=1&keywords=The+Infernal+City+Greg+Keyes&qid=1631652029&s=audible&sr=1-1&tag=listenerslist-20,3.47,3713
206,The Elvenbane,,"Andre Norton, Mercedes Lackey",https://www.audible.com/pd/The-Elvenbane-Audiobook/B004KTE4NQ?ref=a_ep_eureka_c10_lProduct_1_50&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=98RM6TKCRXVDCS756R1E,https://m.media-amazon.com/images/I/51h2zkOoH0L._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/176892.The_Elvenbane?from_search=true&from_srp=true&qid=59ML2ol4wU&rank=1,https://www.amazon.com/The-Elvenbane-audiobook/dp/B004LQ8MVI/ref=sr_1_1?dchild=1&keywords=The+Elvenbane+Andre+Norton%2C+Mercedes+Lackey&qid=1631652032&s=audible&sr=1-1&tag=listenerslist-20,3.96,14618
207,The Undead in My Bed,,"Jessica Sims, Molly Harper, Katie MacAlister",https://www.audible.com/pd/The-Undead-in-My-Bed-Audiobook/B009CYJVT6?ref=a_ep_eureka_c10_lProduct_2_1&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51ON0VoxTvL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/13512929-the-undead-in-my-bed?from_search=true&from_srp=true&qid=fe7j4kc7eI&rank=1,https://www.amazon.com/The-Undead-in-My-Bed-audiobook/dp/B009GBWLMO/ref=sr_1_1?dchild=1&keywords=The+Undead+in+My+Bed+Jessica+Sims%2C+Molly+Harper%2C+Katie+MacAlister&qid=1631652036&s=audible&sr=1-1&tag=listenerslist-20,3.97,4061
208,Renaissance,"Assassin's Creed, Book 1",Oliver Bowden,https://www.audible.com/pd/Renaissance-Audiobook/B007KSO9YS?ref=a_ep_eureka_c10_lProduct_2_2&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/61inRD30VgL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",,https://www.amazon.com/Renaissance-Oliver-Bowden-audiobook/dp/B007L60CAE/ref=sr_1_1?dchild=1&keywords=Renaissance+Oliver+Bowden&qid=1631652040&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
209,Dissolution,"Forgotten Realms: War of the Spider Queen, Book 1",Richard Lee Byers,https://www.audible.com/pd/Dissolution-Audiobook/B00AWDA6C2?ref=a_ep_eureka_c10_lProduct_2_3&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51lfCapcNKL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/66691.Dissolution?from_search=true&from_srp=true&qid=0ouyKhFHQn&rank=1,https://www.amazon.com/Dissolution-Richard-Lee-Byers-audiobook/dp/B00AY44HXS/ref=sr_1_1?dchild=1&keywords=Dissolution+Richard+Lee+Byers&qid=1631652042&s=audible&sr=1-1&tag=listenerslist-20,4.14,9917
210,Bloodchild and Other Stories,,Octavia E. Butler,https://www.audible.com/pd/Bloodchild-and-Other-Stories-Audiobook/B00HVH05QY?ref=a_ep_eureka_c10_lProduct_2_4&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51AEYA8Q8cL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/60930.Bloodchild_and_Other_Stories?from_search=true&from_srp=true&qid=afaKah1avn&rank=2,https://www.amazon.com/Bloodchild-and-Other-Stories-audiobook/dp/B00HX2VE3A/ref=sr_1_1?dchild=1&keywords=Bloodchild+and+Other+Stories+Octavia+E.+Butler&qid=1631652046&s=audible&sr=1-1&tag=listenerslist-20,4.35,15720
211,Devil's Bride,A Cynster Novel,Stephanie Laurens,https://www.audible.com/pd/Devils-Bride-Audiobook/B002VA3HDE?ref=a_ep_eureka_c10_lProduct_2_5&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/61CsoIxwszL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",,https://www.amazon.com/Devils-Bride-Stephanie-Laurens-audiobook/dp/B002SKYTNE/ref=sr_1_1?dchild=1&keywords=Devil-s+Bride+Stephanie+Laurens&qid=1631652048&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
212,Forge of Darkness,"Kharkanas Trilogy, Book 1",Steven Erikson,https://www.audible.com/pd/Forge-of-Darkness-Audiobook/B00A27BOFQ?ref=a_ep_eureka_c10_lProduct_2_6&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/61O9bJCkNUL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/13038833-forge-of-darkness?from_search=true&from_srp=true&qid=7UVWZ8nUJi&rank=1,https://www.amazon.com/Forge-of-Darkness-Steven-Erikson-audiobook/dp/B00A2Y0NI8/ref=sr_1_1?dchild=1&keywords=Forge+of+Darkness+Steven+Erikson&qid=1631652051&s=audible&sr=1-1&tag=listenerslist-20,4.13,7964
213,The Unleashing,"Call of Crows, Book 1",Shelly Laurenston,https://www.audible.com/pd/The-Unleashing-Audiobook/B00UJXMTLG?ref=a_ep_eureka_c10_lProduct_2_7&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/61e8GJjHWuL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/22475781-the-unleashing?from_search=true&from_srp=true&qid=pkgCMOy3h5&rank=1,https://www.amazon.com/The-Unleashing-Shelly-Laurenston-audiobook/dp/B00UK05MFS/ref=sr_1_1?dchild=1&keywords=The+Unleashing+Shelly+Laurenston&qid=1631652054&s=audible&sr=1-1&tag=listenerslist-20,3.88,10056
214,Domes of Fire,"The Tamuli, Book 1",David Eddings,https://www.audible.com/pd/Domes-of-Fire-Audiobook/B002V8HEVW?ref=a_ep_eureka_c10_lProduct_2_8&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51gsfDdjhPL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/651260.Domes_of_Fire?from_search=true&from_srp=true&qid=0eDFGRPkLg&rank=1,https://www.amazon.com/Domes-of-Fire-David-Eddings-audiobook/dp/B0029KM80O/ref=sr_1_1?dchild=1&keywords=Domes+of+Fire+David+Eddings&qid=1631652059&s=audible&sr=1-1&tag=listenerslist-20,4.01,27053
215,The Last Sun,,K. D. Edwards,https://www.audible.com/pd/The-Last-Sun-Audiobook/B07DKR8DBD?ref=a_ep_eureka_c10_lProduct_2_9&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/512PziH-6GL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/36466732-the-last-sun?from_search=true&from_srp=true&qid=aaOdfOl0s0&rank=1,https://www.amazon.com/The-Last-Sun-K-D-Edwards-audiobook/dp/B07DKNBT5X/ref=sr_1_1?dchild=1&keywords=The+Last+Sun+K.+D.+Edwards&qid=1631652064&s=audible&sr=1-1&tag=listenerslist-20,4.2,4382
216,Jacob,"Nightwalkers Series, Book 1",Jacquelyn Frank,https://www.audible.com/pd/Jacob-Audiobook/B0058JWRK4?ref=a_ep_eureka_c10_lProduct_2_10&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/5156vLzq0PL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/111306.Jacob?from_search=true&from_srp=true&qid=X2WE8fp9CS&rank=1,https://www.amazon.com/Jacob-Jacquelyn-Frank-audiobook/dp/B0058R81LA/ref=sr_1_1?dchild=1&keywords=Jacob+Jacquelyn+Frank&qid=1631652069&s=audible&sr=1-1&tag=listenerslist-20,3.97,23501
217,Valis,,Philip K. Dick,https://www.audible.com/pd/Valis-Audiobook/B0147LFW50?ref=a_ep_eureka_c10_lProduct_2_11&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/41ovxRXnOrL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",,https://www.amazon.com/Valis-Philip-K-Dick-audiobook/dp/B014A7OF0Y/ref=sr_1_1?dchild=1&keywords=Valis+Philip+K.+Dick&qid=1631652082&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
218,Artifact,,"Vaughn Heppner, Logan White",https://www.audible.com/pd/Artifact-Audiobook/B01LY5EZY8?ref=a_ep_eureka_c10_lProduct_2_12&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/61Ks+33bfAL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/30989818-artifact?from_search=true&from_srp=true&qid=SwB5BRPucJ&rank=1,https://www.amazon.com/Artifact-audiobook/dp/B01LXTPHLC/ref=sr_1_1?dchild=1&keywords=Artifact+Vaughn+Heppner%2C+Logan+White&qid=1631652101&s=audible&sr=1-1&tag=listenerslist-20,3.96,644
219,Marked,"Eternal Guardians, Book 1",Elisabeth Naughton,https://www.audible.com/pd/Marked-Audiobook/B00ENL8NLU?ref=a_ep_eureka_c10_lProduct_2_13&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/5157dRjvLGL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/7635629-marked?from_search=true&from_srp=true&qid=TdWqDvWmGq&rank=1,https://www.amazon.com/Marked-Elisabeth-Naughton-audiobook/dp/B00EP09GT2/ref=sr_1_1?dchild=1&keywords=Marked+Elisabeth+Naughton&qid=1631652108&s=audible&sr=1-1&tag=listenerslist-20,3.86,19734
220,Interface,,"Neal Stephenson, J. Frederick George",https://www.audible.com/pd/Interface-Audiobook/B003PCW6OI?ref=a_ep_eureka_c10_lProduct_2_14&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51ZkK0FiWzL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/6563920-interface?from_search=true&from_srp=true&qid=FCJXnndCZ1&rank=1,https://www.amazon.com/Interface-audiobook/dp/B003QL1496/ref=sr_1_1?dchild=1&keywords=Interface+Neal+Stephenson%2C+J.+Frederick+George&qid=1631652112&s=audible&sr=1-1&tag=listenerslist-20,3.69,5694
221,The Book of Cthulhu,Tales Inspired by H. P. Lovecraft,Ross E. Lockhart - editor,https://www.audible.com/pd/The-Book-of-Cthulhu-Audiobook/B00F4DN8BG?ref=a_ep_eureka_c10_lProduct_2_15&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51dKYFdcMYL._SL500_.jpg,"Sci-Fi & Fantasy, $7 Titles",,https://www.amazon.com/The-Book-of-Cthulhu-audiobook/dp/B00F4E2XIY/ref=sr_1_1?dchild=1&keywords=The+Book+of+Cthulhu+Ross+E.+Lockhart+-+editor&qid=1631652115&s=audible&sr=1-1&tag=listenerslist-20,0.0,0
222,Royal Dragon,,Charlene Hartnady,https://www.audible.com/pd/Royal-Dragon-Audiobook/B076DLM6M9?ref=a_ep_eureka_c10_lProduct_2_16&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51xdw+ZuBJL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/30127719-royal-dragon?from_search=true&from_srp=true&qid=FNsOnc9zLV&rank=1,https://www.amazon.com/Royal-Dragon-Charlene-Hartnady-audiobook/dp/B076DMGYXH/ref=sr_1_1?dchild=1&keywords=Royal+Dragon+Charlene+Hartnady&qid=1631652118&s=audible&sr=1-1&tag=listenerslist-20,3.89,3917
223,The Outstretched Shadow,"The Obsidian Trilogy, Book 1","Mercedes Lackey, James Mallory",https://www.audible.com/pd/The-Outstretched-Shadow-Audiobook/B0038TTLPA?ref=a_ep_eureka_c10_lProduct_2_17&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/614dUkRbE9L._SL500_.jpg,"Sci-Fi & Fantasy, $7 Titles",https://www.goodreads.com/book/show/176843.The_Outstretched_Shadow?from_search=true&from_srp=true&qid=e5Adf3nC6x&rank=1,https://www.amazon.com/The-Outstretched-Shadow-audiobook/dp/B0038ZUJ82/ref=sr_1_1?dchild=1&keywords=The+Outstretched+Shadow+Mercedes+Lackey%2C+James+Mallory&qid=1631652121&s=audible&sr=1-1&tag=listenerslist-20,4.02,10825
224,Spark City,"The Spark City Cycle, Book 1",Robert J. Power,https://www.audible.com/pd/Spark-City-Audiobook/1774242672?ref=a_ep_eureka_c10_lProduct_2_18&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51sqEiaUA8L._SL500_.jpg,"Sci-Fi & Fantasy, $7 Titles",https://www.goodreads.com/book/show/44300799-spark-city?from_search=true&from_srp=true&qid=2Ikj4ZgIG3&rank=1,https://www.amazon.com/Spark-City-Cycle-Book/dp/B084JDHSWL/ref=sr_1_1?dchild=1&keywords=Spark+City+Robert+J.+Power&qid=1631652125&s=audible&sr=1-1&tag=listenerslist-20,4.14,966
225,Succubus,"Succubus, Book 1",A.J. Markam,https://www.audible.com/pd/Succubus-Audiobook/1772307300?ref=a_ep_eureka_c10_lProduct_2_19&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51XT-sOJKJL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/39700385-succubus?from_search=true&from_srp=true&qid=bXZskhDINq&rank=1,https://www.amazon.com/Succubus-A-J-Markam-audiobook/dp/B07J9MK7PR/ref=sr_1_1?dchild=1&keywords=Succubus+A.J.+Markam&qid=1631652127&s=audible&sr=1-1&tag=listenerslist-20,4.02,1813
226,Event,,David L. Golemon,https://www.audible.com/pd/Event-Audiobook/B00CA31GDU?ref=a_ep_eureka_c10_lProduct_2_20&pf_rd_p=2a09f84a-6d9d-4981-be9d-c5e99c6cd073&pf_rd_r=0NRJSFXNA03KRP0AGVT3,https://m.media-amazon.com/images/I/51cdrbfrJNL._SL500_.jpg,"Sci-Fi & Fantasy, $5 Titles",https://www.goodreads.com/book/show/1222900.Event?from_search=true&from_srp=true&qid=M7tMdYJFx8&rank=1,https://www.amazon.com/Empire-Dragon-EVENT-Thriller-Thrillers/dp/B07G4K2Y35/ref=sr_1_1?dchild=1&keywords=Event+David+L.+Golemon&qid=1631652130&s=audible&sr=1-1&tag=listenerslist-20,3.88,5432
